#HELPS

-1 OLC EDIT~
&z_____________________________________________________________________________
~
-1 AFKMES 'AFKMESSAGE'~
&z_____________________________________________________________________________
&WSyntax&w: afkmes <message>  &C(Your name is autoput before the message.)
&w
This is just a way of customizing the messages others receive when they try
to send you tells while you're AFK (Away From the Keyboard).
&c_____________________________________________________________________________
&cYou are a &YDwarf&c and have chosen the vocation of a &YMage&c.
&RAfk Message: &rAshin &W.  &W<---- &wFound in the 'score' list.
&cYou have &Y126/20&c hit, &C140/100&c mana, &G100/100&c movement, 21 practices.
etc...
&c_____________________________________________________________________________
&wLet's keep these clean though, ok?
&BExample&w:
&WYou type&w: afkmes is AFK mixing up a cup of coffee.
&cSomeone tries to tell you something...
&cSomeone sees:&Y Ashin is AFK mixing up a cup of coffee.
&z_____________________________________________________________________________
~
1 'FORGE COSTS'~
&z_____________________________________________________________________________
&wWhile much of the work in a dwarf's forging is magic coming from the forger,
a good deal of supplies are needed for creation of equipment.  Here's a list
of what forging will cost you:
&WBase Cost&w: level * 10000 &Y<GOLD>  &C(level 30 = 30000, level 105 = 1050000)
&w
Due to the differences in supplies necessary for the varying magical affects
there lies extra costs within the actual making of the equipment:
&W
&B             Damroll      &W=&w 10k      &B Hitroll       &W=&w 10k
&B             Stat Raises  &W=&w 5k       &B Hp\mana\AC    &W=&w 1k
&B             Blood        &W=&w 3k       &B Anti-disarm   &W=&w 3k
&B             Saving-spell &W=&w 10k      &B Saving-breath &W=&w 10k
&B
&z*&WNOTE&z*&w "Stat Raises" are referring to str, int, wis, dex & con
&z*&WNOTE&z*&w Every listed price is set to PER affect.  Ie +5 damroll = +50k gold.
&W
See Also&w: FORGE, FORGE LIMITS, FORGE EDITOR, FORGE RACES, DWARF
&z_____________________________________________________________________________
~
1 'FORGE EDITOR'~
&z_____________________________________________________________________________
&wForging an item; type &RDONE&w only when finished.
&zName and descriptions:
&WKeywords:    &z[&Wdwarven work&z]
&WShort Desc:  &z[&Wa unfinished piece of dwarven work&z]
&WLong Desc:   &z[&WAn unfinished piece of dwarven work lies on a small forge.&z]
&zAvailble stats and affects:
&z[&WStat 1:      &R +2&z] [&WDamroll:      &R +8&z] [&WHitroll:      &R +4&z]
&z[&WHit Points:  &R+50&z] [&WMana:         &R+50&z] [&WArmor Class:  &R-60&z]
&z[&WSaving-Spell:&R -2&z] [&WSaving-Breath:&R -2&z] [&WStat 2:       &R +2&z]
&z
Added stats and affects:
&W#- &z[&W  affect  &z] [&Wmodifier&z]
&W1- &z[&W      none&z] [&R       0&z]
&W2- &z[&W      none&z] [&R       0&z]
&W3- &z[&W      none&z] [&R       0&z]
&W4- &z[&W      none&z] [&R       0&z]
&W5- &z[&W      none&z] [&R       0&z]
&c_____________________________________________________________________________
&BAdding an affect&w:
   &WSyntax&w:  # <affect> <modification>
   &WExample&w: 1 wisdom   +2
&BAdding "Keywords"&w:
   &WSyntax&w:  keyword <keywords>
   &WExample&w: keyword black platemail leggings
&BAdding a "Short Desc":
   &WSyntax&w:  short <description>
   &WExample&w: short &ca pair of &zblack platemail &cleggings&w
&w(&CShort Descriptions are seen in the 'eq' list & inventory&w)
&BAdding a "Long Desc":
   &WSyntax&w:  long <description>
   &WExample&w: long &BA pair of black platemail leggings lie here.
&w(&CLong Descriptions are seen when the item is lying on the ground&w)
&W
See Also&w: FORGE, FORGE LIMITS, FORGE COSTS, FORGE RACES, DWARF
&z_____________________________________________________________________________
~
1 'MIST FORM'~
&z_____________________________________________________________________________
&WSyntax&w: cast 'mist form'
&w
Ever the rulers of the night, vampires of medium experience are able to call
a cloaking of mist about themselves, blocking them from being seen by nearly
anything.  Moving silently behind their natural screen they're able to slip
by the various creatures of the realm without raising an alarm or approach
a victim to feed upon before anyone is aware.
(&CMist Form is similar in action to the Phase Shift spell.&w)
&W
See Also&w: PHASE SHIFT, VAMPIRE
&z_____________________________________________________________________________
~
-1 TABAXI TBX~
&z_____________________________________________________________________________
&wBeing feline in nature, members of the tabaxi race lack the average level of
intelligence and wisdom found in many of the various storm races, while they
make up for it with their uncanny agility and undying stamina.
&W
&WSize&w: MEDIUM
&WStat Modifications&w:
&CStr: &w+1, &CInt: &w-2, &CWis: &w-2, &CDex: &w+2, &CCon: &w+1
&z_____________________________________________________________________________
~
110 PROGLIST PROG~
Use this command while in redit to view which objects, mobs, and/or rooms
have programs on them.  It shows you the vnum and name or short description.
It -doesn't- show you each vnum's programs.  
Syntax: &R proglist <all/mob/obj/room>
~
106 MOB_CHART~
MOB Maxinums Table
---------------------------------------------------------------------------- Lvl ' Shld ' Hitpnts ' eq ' Treasure '' Lvl ' Shld ' Hitpnts ' eq ' Treasure
----'------'---------'----'----------''-----'------'---------'----'---------
  1 '  --  '     10  '  1 '      5 c ''  51 '   3  '   6400  '  4 '     57 s 
  2 '  --  '     15  '  1 '     10 c ''  52 '   3  '   6800  '  4 '     59 s 
  3 '  --  '     30  '  1 '     15 c ''  53 '   3  '   7200  '  4 '     61 s 
  4 '  --  '     60  '  1 '     20 c ''  54 '   3  '   7600  '  4 '     63 s 
  5 '  --  '    100  '  1 '     25 c ''  55 '   3  '   8000  '  4 '     65 s 
 
  6 '  --  '    115  '  1 '     30 c ''  56 '   3  '   8400  '  4 '     67 s 
  7 '  --  '    130  '  1 '     35 c ''  57 '   3  '   8800  '  4 '     69 s 
  8 '  --  '    150  '  1 '     40 c ''  58 '   3  '   9200  '  4 '     71 s 
  9 '  --  '    175  '  1 '     45 c ''  59 '   3  '   9600  '  4 '     73 s 
 10 '  --  '    200  '  1 '     50 c ''  60 '   3  '  10000  '  4 '     75 s 
 11 '  --  '    240  '  1 '     55 c ''  61 '   3  '  10500  '  4 '     10 g 
 12 '  --  '    280  '  1 '     60 c ''  62 '   3  '  11000  '  4 '     15 g 
 13 '  --  '    320  '  1 '     65 c ''  63 '   3  '  11500  '  4 '     20 g 
 14 '  --  '    360  '  1 '     70 c ''  64 '   3  '  12000  '  4 '     25 g 
 15 '  --  '    400  '  1 '     75 c ''  65 '   3  '  12500  '  4 '     30 g 
 16 '   1  '    440  '  2 '     80 c ''  66 '   3  '  13000  '  4 '     35 g 
 17 '   1  '    480  '  2 '     85 c ''  67 '   3  '  13500  '  4 '     40 g 
 18 '   1  '    520  '  2 '     90 c ''  68 '   3  '  14000  '  4 '     50 g 
 19 '   1  '    560  '  2 '     95 c ''  69 '   3  '  14500  '  4 '     60 g 
 20 '   1  '    600  '  2 '    100 c ''  70 '   3  '  15000  '  4 '     70 g 
 21 '   1  '    690  '  2 '    110 c ''  71 '   4  '  15500  '  4 '     80 g 
 22 '   1  '    780  '  2 '    120 c ''  72 '   4  '  16000  '  4 '     90 g 
 23 '   1  '    870  '  2 '    130 c ''  73 '   4  '  16500  '  4 '    100 g 
 24 '   1  '    960  '  2 '    140 c ''  74 '   4  '  17000  '  4 '    110 g 
 25 '   1  '   1050  '  2 '    150 c ''  75 '   4  '  17500  '  4 '    120 g 
26 '   2  '   1140  '  2 '     16 s ''  76 '   4  '  18000  '  4 '    130 g 
 27 '   2  '   1230  '  2 '     17 s ''  77 '   4  '  18500  '  4 '    140 g 
 28 '   2  '   1320  '  2 '     18 s ''  78 '   4  '  19000  '  4 '    150 g 
 29 '   2  '   1410  '  2 '     19 s ''  79 '   4  '  19500  '  4 '    160 g 
 30 '   2  '   1500  '  2 '     20 s ''  80 '   4  '  20000  '  4 '    170 g 
 31 '   2  '   1600  '  3 '     21 s ''  81 '   4  '  20500  '  5 '    180 g 
 32 '   2  '   1700  '  3 '     22 s ''  82 '   4  '  21000  '  5 '    190 g 
 33 '   2  '   1800  '  3 '     23 s ''  83 '   4  '  21500  '  5 '    200 g 
 34 '   2  '   1900  '  3 '     24 s ''  84 '   4  '  22000  '  5 '    220 g 
 35 '   2  '   2000  '  3 '     25 s ''  85 '   4  '  22500  '  5 '    240 g 
 36 '   2  '   2100  '  3 '     27 s ''  86 '   5  '  23000  '  5 '    260 g 
 37 '   2  '   2200  '  3 '     29 s ''  87 '   5  '  23500  '  5 '    280 g 
 38 '   2  '   2300  '  3 '     31 s ''  88 '   5  '  24000  '  5 '    300 g 
 39 '   2  '   2400  '  3 '     33 s ''  89 '   5  '  24500  '  5 '    320 g 
 40 '   2  '   2500  '  3 '     35 s ''  90 '   5  '  25000  '  5 '    350 g 
 41 '   2  '   2850  '  3 '     37 s ''  91 '   5  '  25500  '  5 '    400 g 
 42 '   2  '   3200  '  3 '     39 s ''  92 '   5  '  26000  '  5 '    450 g 
 43 '   2  '   3550  '  3 '     41 s ''  93 '   5  '  26500  '  5 '    500 g 
 44 '   2  '   3900  '  3 '     43 s ''  94 '   5  '  27000  '  5 '    550 g 
 45 '   2  '   4250  '  3 '     45 s ''  95 '   6  '  27500  '  5 '    600 g 
 46 '   2  '   4600  '  3 '     47 s ''  96 '   6  '  28250  '  6 '    700 g 
 47 '   2  '   4950  '  3 '     49 s ''  97 '   6  '  29250  '  6 '    800 g 
 48 '   2  '   5300  '  3 '     51 s ''  98 '   6  '  30000  '  6 '    900 g 
 49 '   2  '   5650  '  3 '     53 s ''  99 '   6  '  31000  '  6 '   1000 g 
 50 '   2  '   6000  '  3 '     55 s '' 100 '   6  '  32000  '  6 '   1250 g 
----'------'---------'----'----------''-----'------'---------'----'---------
101+'   6  '+3000/lvl'  6 '    +120 g'' 1 gold=10 silver  1 silver=10 copper 
----------------------------------------------------------------------------
 
On the 1 shield only levels, ONLY SANCTUARY may be used.
When using shields on mobs, the HP of the mob must be reduced to take into
account for the shield bonuses. According to how many shields the mob has,
reduce the HP by using the following percentages to multiply the base hp by.
----------------------------------------------------------------------------
Shields:  One        Two        Three        Four        Five        Six     
============================================================================
Percent:  80%        65%          50%         45%         35%        30%     
----------------------------------------------------------------------------
So a level 99 mob with 6 shields would have (31000 * 30% = ) 6300 Hps.
 
This is all stolen/Borrowed from The Unabuilder Manifesto By Grunt U. Neanderthal.
Rewritten into this form By Reklar The Ice Lord.
~
110 DEATH2~
When you die, a corpse is made. If you are AT or UNDER LEVEL 20 it is sent
to the Morgue where you can GET ALL CORPSE and SAVE. Then you have to
choose between the Bethaven Portal and the Ravenwood Portal. To choose, type 
